ID;ITERACAO;PARAM_ATUAL;MPA_ATUAL;PARAM_MELHOR;MPA_MELHOR
0;1;10110110111010000100010001000;0.009102783573908832;10110110111010000100010001000;0.009102783573908832
0;2;10110110111010000100010001000;0.009102783573908832;10110110111010000100010001000;0.009102783573908832
0;3;10110100111010000100010001000;0.0010890701931963501;10110100111010000100010001000;0.0010890701931963501
0;4;10111100111010000100010001000;0.033048054465029314;10110100111010000100010001000;0.0010890701931963501
0;5;10110100101010000100110001000;0.0010890701931963501;10110100101010000100110001000;0.0010890701931963501
0;6;10110100101010000110110101000;0.0010890701931963501;10110100101010000110110101000;0.0010890701931963501
0;7;10110100101010000110110101000;0.0010890701931963501;10110100101010000110110101000;0.0010890701931963501
0;8;10110110101010000110110101001;0.009102783573908832;10110100101010000110110101000;0.0010890701931963501
0;9;10110100101010000110110101000;0.0010890701931963501;10110100101010000110110101000;0.0010890701931963501
0;10;10110100101010000110110001000;0.0010890701931963501;10110100101010000110110001000;0.0010890701931963501
0;11;10110110101010000110110001000;0.009102783573908832;10110100101010000110110001000;0.0010890701931963501
0;12;10110100101010000110110001000;0.0010890701931963501;10110100101010000110110001000;0.0010890701931963501
0;13;10110100101010001110110001000;0.0013712075281674641;10110100101010000110110001000;0.0010890701931963501
0;14;10110100101000000110110001000;0.0054619951674475305;10110100101010000110110001000;0.0010890701931963501
0;15;10110100101010100110100001010;0.0021544498594235763;10110100101010000110110001000;0.0010890701931963501
0;16;10110100101010000110110001000;0.0010890701931963501;10110100101010000110110001000;0.0010890701931963501
0;17;10110100101010000110110001000;0.0010890701931963501;10110100101010000110110001000;0.0010890701931963501
0;18;10110100101010000110110001000;0.0010890701931963501;10110100101010000110110001000;0.0010890701931963501
0;19;10110100101000000010110001000;0.005749463658985331;10110100101010000110110001000;0.0010890701931963501
0;20;10110100101010000110110001000;0.0010890701931963501;10110100101010000110110001000;0.0010890701931963501
0;21;10111100101010000111110001000;0.033048054465029314;10110100101010000110110001000;0.0010890701931963501
0;22;10110100101010000110110001100;0.0010890701931963501;10110100101010000110110001100;0.0010890701931963501
0;23;10110100101010000110110001000;0.0010890701931963501;10110100101010000110110001000;0.0010890701931963501
0;24;10110100101010000110110001000;0.0010890701931963501;10110100101010000110110001000;0.0010890701931963501
0;25;10110100101010000111110001000;1.0;10110100101010000110110001000;0.0010890701931963501
0;26;10110100001010000110110001000;0.0009485492621694497;10110100001010000110110001000;0.0009485492621694497
0;27;10110100001110000110110001000;0.004515033531768518;10110100001010000110110001000;0.0009485492621694497
0;28;10110100001010000110110001000;0.0009485492621694497;10110100001010000110110001000;0.0009485492621694497
